id,y,y_pred,neuron
600,4.7,5.3468,26
600,1.35,1.43757,27
600,7.05,6.24713,28
600,0.95,0.0,29
600,3.6,3.25372,30
600,4.45,0.0,31
600,1.55,0.0,32
600,0.1,0.171832,33
600,4.05,3.33147,34
600,0.75,0.0,35
600,2.5,1.92903,36
312,3.75,2.58786,0
312,1.55,0.841261,1
312,4.65,3.19738,2
312,0.4,0.312854,3
312,9.0,8.07683,4
312,4.2,2.548,5
312,0.8,1.06162,6
312,4.8,3.95462,7
312,5.75,5.1088,8
312,5.4,2.57592,9
312,3.35,2.48612,10
312,2.95,2.84206,11
312,9.7,6.89738,12
312,1.8,2.02876,13
312,3.55,3.12299,14
312,3.5,3.27577,15
312,4.75,3.4025,16
312,0.35,0.359438,17
312,6.7,5.15294,18
312,3.2,2.05341,19
312,4.7,4.19461,20
312,9.55,7.27835,21
312,4.15,3.38626,22
312,2.75,1.87182,23
312,1.45,0.0,24
312,2.6,1.46844,25
312,4.9,3.29117,26
312,1.75,1.70291,27
312,6.85,4.82235,28
312,1.05,0.0,29
312,3.4,3.24739,30
312,4.0,0.0,31
312,3.3,0.0,32
312,0.75,0.859251,33
312,3.3,2.28438,34
312,1.0,0.0,35
312,2.5,1.9188,36
561,1.45,0.566914,0
561,0.3,0.210649,1
561,1.5,0.851145,2
561,0.25,0.106304,3
561,6.15,3.55015,4
561,0.85,0.821201,5
561,0.9,0.472945,6
561,0.15,0.0,7
561,4.55,3.5663,8
561,3.05,2.01939,9
561,3.85,2.14589,10
561,1.45,1.14752,11
561,3.3,3.19249,12
561,1.3,0.830386,13
561,1.6,1.01628,14
561,0.6,0.334888,15
561,0.6,0.31849,16
561,0.15,0.0,17
561,1.4,1.60884,18
561,2.05,1.39693,19
561,2.5,1.93731,20
561,3.6,2.4653,21
561,1.6,2.46152,22
561,0.2,0.286797,23
561,1.8,0.0,24
561,2.25,1.07954,25
561,5.05,3.18826,26
561,0.6,0.775495,27
561,4.45,3.23469,28
561,1.1,0.0,29
561,1.15,0.935821,30
561,1.75,0.0,31
561,1.15,0.0,32
561,0.45,0.543656,33
561,2.9,2.067,34
561,0.45,0.0,35
561,1.9,1.13504,36
560,2.15,1.475,0
560,1.4,1.56802,1
560,1.15,1.86311,2
560,0.75,0.25035,3
560,9.6,7.98753,4
560,1.9,1.58294,5
560,0.55,0.619889,6
560,0.35,0.525141,7
560,6.2,4.78925,8
560,4.65,3.29827,9
560,5.15,3.37903,10
560,2.35,1.78822,11
560,5.75,5.47542,12
560,3.15,3.154,13
560,5.8,3.85504,14
560,1.6,1.64056,15
560,0.55,0.998839,16
560,0.25,0.636655,17
560,2.4,2.54105,18
560,1.7,2.23222,19
560,4.75,3.98966,20
560,5.6,5.87509,21
560,5.65,3.40256,22
560,0.45,0.475073,23
560,1.8,0.0,24
560,2.6,1.65885,25
560,8.1,4.78105,26
560,0.95,1.18701,27
560,6.1,4.82085,28
560,1.6,0.0,29
560,5.5,4.03522,30
560,1.6,0.0,31
560,1.6,0.0,32
560,0.5,0.031789,33
560,4.5,2.82073,34
560,0.55,0.0,35
560,1.65,1.49679,36
486,2.0,2.80471,0
486,3.1,2.08493,1
486,2.9,2.54976,2
486,0.5,0.18729,3
486,10.4,5.98423,4
486,1.6,1.0651,5
486,0.9,0.558257,6
486,0.95,0.861202,7
486,5.7,4.35505,8
486,5.6,4.11049,9
486,3.65,3.36742,10
486,3.7,1.94912,11
486,5.4,3.81041,12
486,2.55,1.95907,13
486,4.6,2.62556,14
486,1.55,1.71704,15
486,1.75,2.43987,16
486,1.5,1.35914,17
486,2.5,3.25878,18
486,3.15,1.64576,19
486,5.2,2.99211,20
486,5.3,3.81349,21
486,3.9,3.62801,22
486,0.8,0.690326,23
486,1.45,0.0,24
486,3.35,2.3975,25
486,6.25,4.68463,26
486,2.55,1.23275,27
486,5.8,3.85894,28
486,0.9,0.0,29
486,4.3,2.81317,30
486,1.75,0.0,31
486,2.7,0.0,32
486,0.5,0.955681,33
486,2.8,3.06318,34
486,2.1,0.0,35
486,2.45,0.898952,36
712,4.65,4.01962,0
712,2.15,2.11101,1
712,2.9,3.73444,2
712,0.55,0.160871,3
712,5.85,5.78337,4
712,1.55,1.7952,5
712,0.95,1.21161,6
712,3.95,3.09765,7
712,5.75,6.30248,8
712,6.05,5.16569,9
712,2.8,3.72182,10
712,2.75,2.37841,11
712,8.7,8.99256,12
712,2.1,2.53775,13
712,3.0,3.06143,14
712,2.85,2.53781,15
712,4.85,4.03408,16
712,0.75,0.864042,17
712,5.1,5.31667,18
712,2.0,3.00811,19
712,2.2,2.54801,20
712,6.6,5.62028,21
712,5.6,5.16064,22
712,2.7,2.01073,23
712,1.55,0.0,24
712,2.85,2.50287,25
712,4.75,5.22264,26
712,1.8,1.49333,27
712,6.9,6.98856,28
712,0.55,0.0,29
712,4.2,3.03886,30
712,4.9,0.0,31
712,1.0,0.0,32
712,0.65,0.0,33
712,3.1,3.39454,34
712,0.75,0.0,35
712,2.95,1.78191,36
532,3.35,2.73183,0
532,1.3,2.11265,1
532,1.2,1.73021,2
532,0.55,0.14783,3
532,7.7,8.19783,4
532,1.15,0.99113,5
532,0.55,0.917132,6
532,1.35,1.0506,7
532,5.5,5.10905,8
532,4.75,4.04062,9
532,4.0,3.59993,10
532,2.75,2.83292,11
532,3.7,4.47385,12
532,2.4,3.59593,13
532,1.9,4.15001,14
532,1.15,1.70982,15
532,1.45,2.34502,16
532,0.4,0.931549,17
532,0.8,2.72507,18
532,1.4,1.94555,19
532,4.3,3.89239,20
532,3.7,3.94957,21
532,3.55,5.26802,22
532,0.65,0.894993,23
532,2.15,0.0,24
532,2.65,2.25488,25
532,3.8,5.51918,26
532,1.55,1.59661,27
532,3.85,4.602,28
532,0.9,0.0,29
532,1.65,4.22945,30
532,2.0,0.0,31
532,1.2,0.0,32
532,0.2,0.526701,33
532,3.1,3.34552,34
532,0.4,0.0,35
532,1.65,1.55043,36
316,2.45,2.71345,0
316,1.1,1.4635,1
316,3.3,2.59653,2
316,0.85,0.242277,3
316,11.7,5.54159,4
316,1.25,0.955337,5
316,0.9,0.846056,6
316,1.75,1.23183,7
316,7.65,3.79288,8
316,4.75,3.8729,9
316,3.45,2.94541,10
316,3.65,1.8599,11
316,8.5,3.09557,12
316,3.0,1.88981,13
316,2.75,2.50208,14
316,2.05,2.90643,15
316,1.45,2.54249,16
316,0.15,0.53964,17
316,4.8,3.7711,18
316,3.0,1.45131,19
316,6.0,2.65164,20
316,7.2,3.42603,21
316,3.3,2.84418,22
316,1.3,0.841949,23
316,3.55,0.0,24
316,3.35,2.46257,25
316,3.85,4.44839,26
316,2.1,1.11113,27
316,5.35,3.10135,28
316,1.35,0.0,29
316,3.55,2.25754,30
316,3.05,0.0,31
316,2.15,0.0,32
316,1.25,0.359146,33
316,2.9,2.86212,34
316,1.0,0.0,35
316,3.0,1.14454,36
543,4.5,3.19209,0
543,2.75,2.2004,1
543,1.7,1.27809,2
543,0.3,0.133474,3
543,7.85,5.33343,4
543,1.1,1.07615,5
543,0.85,1.02354,6
543,0.75,0.567781,7
543,7.6,5.94797,8
543,4.55,3.89542,9
543,4.75,2.63222,10
543,3.0,2.32084,11
543,3.75,2.29423,12
543,4.25,3.19279,13
543,3.45,2.08689,14
543,1.85,1.37367,15
543,2.0,2.15459,16
543,1.55,1.0464,17
543,2.65,1.78083,18
543,2.7,1.82746,19
543,3.25,2.75615,20
543,5.1,3.93243,21
543,10.0,6.61456,22
543,0.9,0.596832,23
543,2.6,0.0,24
543,3.15,2.17224,25
543,5.1,3.39298,26
543,1.85,1.44615,27
543,3.7,2.44512,28
543,1.85,0.0,29
543,2.1,1.6925,30
543,3.15,0.0,31
543,1.0,0.0,32
543,0.65,0.590722,33
543,3.45,2.38923,34
543,0.55,0.0,35
543,1.75,1.46604,36
466,4.0,3.73127,0
466,5.0,4.50981,1
466,3.05,3.56158,2
466,0.55,0.131707,3
466,9.2,9.16737,4
466,1.8,2.09665,5
466,0.85,1.06679,6
466,2.7,1.67762,7
466,6.8,6.3957,8
466,5.9,6.97363,9
466,3.95,4.76615,10
466,3.8,3.39597,11
466,11.0,4.97074,12
466,2.85,3.82626,13
466,4.25,4.7152,14
466,4.45,2.04735,15
466,3.35,2.85159,16
466,2.7,2.93375,17
466,3.7,5.06294,18
466,2.6,2.60017,19
466,5.05,5.16296,20
466,6.0,6.63577,21
466,6.25,4.83568,22
466,1.45,1.24573,23
466,4.15,0.0,24
466,3.75,4.41021,25
466,6.65,7.2442,26
466,2.7,1.88401,27
466,6.6,4.61957,28
466,0.7,0.0,29
466,4.7,5.44189,30
466,3.5,0.0,31
466,1.75,0.0,32
466,1.95,0.906262,33
466,2.55,4.61988,34
466,1.9,0.0,35
466,2.1,1.56754,36
162,1.9,1.06081,0
162,0.6,0.181876,1
162,2.4,1.35281,2
162,0.55,0.16268,3
162,6.75,3.29777,4
162,1.0,0.590794,5
162,1.0,0.534294,6
162,0.75,0.603659,7
162,5.4,3.71381,8
162,3.3,2.34348,9
162,3.8,2.07205,10
162,2.75,1.05921,11
162,5.25,2.21072,12
162,3.1,0.846798,13
162,2.45,0.682412,14
162,0.35,0.407406,15
162,0.9,0.655953,16
162,0.1,0.0,17
162,3.25,1.71901,18
162,3.0,1.25504,19
162,3.75,1.54055,20
162,4.4,1.55022,21
162,4.6,3.0489,22
162,0.9,0.521038,23
162,2.2,0.0,24
162,2.2,1.1752,25
162,5.55,3.54957,26
162,1.45,0.500647,27
162,4.15,2.66909,28
162,1.45,0.0,29
162,2.4,0.463592,30
162,1.25,0.0,31
162,2.9,0.0,32
162,0.45,0.489281,33
162,3.55,2.13417,34
162,0.7,0.0,35
162,2.3,0.779859,36
288,2.85,1.90027,0
288,3.45,3.24288,1
288,3.4,2.80008,2
288,0.8,0.215108,3
288,11.15,8.66724,4
288,2.5,1.26,5
288,0.4,0.520887,6
288,1.5,1.15195,7
288,6.85,5.1641,8
288,5.8,5.3896,9
288,4.4,3.63644,10
288,4.45,2.74395,11
288,7.1,5.69331,12
288,2.85,2.39749,13
288,5.1,4.11809,14
288,1.15,1.4764,15
288,0.9,1.51491,16
288,1.65,1.77589,17
288,4.4,3.89194,18
288,3.15,2.03971,19
288,5.55,4.49023,20
288,7.85,4.9572,21
288,3.6,2.90192,22
288,1.1,0.950158,23
288,2.95,0.0,24
288,3.85,2.90076,25
288,6.15,5.60506,26
288,1.55,1.57509,27
288,7.1,4.40708,28
288,1.05,0.0,29
288,4.5,4.8278,30
288,1.95,0.0,31
288,2.25,0.0,32
288,0.6,0.682359,33
288,4.7,3.30255,34
288,0.9,0.0,35
288,2.55,1.33602,36
540,2.1,1.34882,0
540,1.3,1.62232,1
540,1.85,1.69551,2
540,0.65,0.287347,3
540,7.3,6.34956,4
540,1.45,1.30874,5
540,0.45,0.475292,6
540,0.75,0.598632,7
540,6.15,5.48208,8
540,4.95,3.23249,9
540,3.85,2.70151,10
540,2.45,1.74007,11
540,4.25,3.90149,12
540,2.55,2.44722,13
540,2.7,2.71742,14
540,1.05,1.20808,15
540,1.0,0.764625,16
540,0.8,0.608302,17
540,3.4,2.43055,18
540,2.3,1.9715,19
540,3.6,3.36995,20
540,5.9,5.17435,21
540,2.9,3.14461,22
540,0.85,0.645984,23
540,2.0,0.0,24
540,3.1,1.78792,25
540,5.2,4.1036,26
540,1.7,1.01545,27
540,3.3,4.113,28
540,1.15,0.0,29
540,2.8,2.68137,30
540,1.35,0.0,31
540,1.6,0.0,32
540,1.0,0.32583,33
540,3.75,2.43261,34
540,0.7,0.0,35
540,2.5,1.42777,36
172,1.15,2.00576,0
172,0.45,1.40209,1
172,1.0,1.30846,2
172,0.45,0.180276,3
172,4.8,4.57306,4
172,1.0,0.570414,5
172,0.5,0.649472,6
172,0.2,0.79846,7
172,3.9,3.10981,8
172,2.85,4.22988,9
172,2.35,2.78799,10
172,1.1,2.10192,11
172,2.7,3.6232,12
172,1.3,1.12616,13
172,1.1,1.44968,14
172,0.55,0.387043,15
172,0.65,1.61909,16
172,0.25,0.751816,17
172,1.0,1.59013,18
172,1.65,1.50747,19
172,2.3,1.87138,20
172,2.25,2.35064,21
172,2.45,3.09776,22
172,0.1,0.66704,23
172,0.8,0.0,24
172,2.0,2.47528,25
172,4.2,4.35414,26
172,1.1,1.1959,27
172,2.55,2.98828,28
172,0.55,0.0,29
172,1.1,1.1325,30
172,0.75,0.0,31
172,1.35,0.0,32
172,0.25,0.79067,33
172,2.9,2.80667,34
172,0.4,0.0,35
172,1.55,0.979764,36
308,2.2,2.53081,0
308,1.2,1.37903,1
308,2.4,1.50361,2
308,0.15,0.252563,3
308,6.5,9.22389,4
308,0.9,1.12062,5
308,0.55,0.769536,6
308,0.6,0.674883,7
308,5.3,4.75302,8
308,3.05,3.38073,9
308,3.25,3.38203,10
308,4.0,3.14787,11
308,3.5,3.78765,12
308,1.85,2.94365,13
308,2.6,4.57639,14
308,0.6,1.20792,15
308,0.95,1.93223,16
308,0.7,0.56198,17
308,2.7,1.76387,18
308,1.45,1.96943,19
308,2.85,4.99546,20
308,2.5,4.48482,21
308,4.4,6.22363,22
308,0.5,0.538528,23
308,2.05,0.0,24
308,1.95,1.83227,25
308,5.95,6.06112,26
308,2.0,2.06152,27
308,3.4,3.72997,28
308,1.3,0.0,29
308,1.6,4.74257,30
308,0.5,0.0,31
308,1.3,0.0,32
308,2.15,1.1962,33
308,4.05,3.76411,34
308,1.0,0.0,35
308,1.85,1.70547,36
707,4.6,3.9131,0
707,1.2,1.6213,1
707,5.1,4.41597,2
707,0.45,0.198982,3
707,8.15,6.43697,4
707,1.75,1.86817,5
707,0.75,1.14348,6
707,1.7,1.7113,7
707,5.25,5.02266,8
707,5.0,4.19653,9
707,4.45,3.52394,10
707,3.6,2.73789,11
707,6.55,4.56227,12
707,4.2,3.58579,13
707,3.55,3.03562,14
707,3.45,2.63152,15
707,5.15,4.69534,16
707,0.45,0.589954,17
707,8.6,7.0431,18
707,3.45,2.53293,19
707,4.7,2.92376,20
707,5.95,5.25021,21
707,5.6,4.63029,22
707,1.45,1.32373,23
707,1.7,0.0,24
707,2.8,2.24116,25
707,6.95,5.14373,26
707,1.5,1.51261,27
707,6.1,4.6062,28
707,1.35,0.0,29
707,2.85,3.13892,30
707,5.55,0.0,31
707,2.1,0.0,32
707,0.35,0.0367009,33
707,4.55,3.07238,34
707,0.9,0.0,35
707,2.25,1.70665,36
640,3.3,1.72227,0
640,0.6,0.574443,1
640,1.45,0.943099,2
640,0.35,0.204275,3
640,9.85,7.15235,4
640,1.05,0.718688,5
640,0.6,0.95754,6
640,0.5,0.465714,7
640,5.45,3.20651,8
640,3.55,2.30073,9
640,3.4,2.38547,10
640,3.7,2.58637,11
640,3.65,3.73786,12
640,2.45,1.44387,13
640,4.2,2.67645,14
640,1.75,0.519007,15
640,2.4,1.41946,16
640,0.35,0.0,17
640,2.3,1.04521,18
640,1.6,1.60465,19
640,6.25,3.8993,20
640,3.55,2.75558,21
640,7.8,7.33663,22
640,0.7,0.476668,23
640,1.6,0.0,24
640,2.55,1.1286,25
640,3.9,3.38343,26
640,2.35,1.78845,27
640,3.05,2.65598,28
640,0.8,0.0,29
640,4.55,2.15621,30
640,2.0,0.0,31
640,1.3,0.0,32
640,1.25,1.26944,33
640,3.55,2.65357,34
640,0.95,0.0,35
640,2.1,1.46723,36
26,2.0,1.50274,0
26,0.55,0.771673,1
26,2.05,1.13248,2
26,0.15,0.206855,3
26,8.25,4.32581,4
26,1.4,0.572087,5
26,0.9,0.679497,6
26,0.9,0.650631,7
26,5.2,4.03419,8
26,3.15,2.96788,9
26,2.8,2.60502,10
26,2.95,1.62205,11
26,4.0,4.29163,12
26,2.25,1.0002,13
26,2.1,1.61411,14
26,0.6,0.5704,15
26,0.9,0.838602,16
26,0.05,0.207594,17
26,1.65,1.42205,18
26,1.0,1.38998,19
26,3.85,1.97324,20
26,3.05,2.05143,21
26,5.85,3.31293,22
26,0.75,0.51567,23
26,1.45,0.0,24
26,1.4,1.59829,25
26,4.25,4.1827,26
26,1.6,0.844951,27
26,4.35,4.33333,28
26,0.95,0.0,29
26,1.55,1.50576,30
26,0.55,0.0,31
26,1.0,0.0,32
26,1.1,0.374345,33
26,2.7,2.363,34
26,1.05,0.0,35
26,1.4,0.99981,36
587,4.05,3.73388,0
587,2.6,2.65824,1
587,4.25,3.38875,2
587,0.45,0.228159,3
587,6.35,6.49029,4
587,2.75,2.10748,5
587,1.15,1.01757,6
587,1.25,2.01931,7
587,7.45,5.64067,8
587,5.05,4.50975,9
587,4.45,3.54809,10
587,3.4,2.67312,11
587,4.4,4.07321,12
587,3.95,3.55479,13
587,3.0,2.97723,14
587,2.25,2.08561,15
587,3.6,3.88001,16
587,1.55,1.11322,17
587,8.85,5.8721,18
587,3.2,2.6437,19
587,3.15,3.01672,20
587,8.6,6.09065,21
587,8.2,5.30659,22
587,1.4,1.6011,23
587,2.05,0.0,24
587,3.05,2.60695,25
587,5.5,4.8503,26
587,1.95,1.65629,27
587,4.95,4.41204,28
587,1.3,0.0,29
587,2.3,3.22945,30
587,3.35,0.0,31
587,1.95,0.0,32
587,0.5,0.419477,33
587,3.8,3.01425,34
587,1.0,0.0,35
587,1.85,1.85358,36
240,1.35,2.14458,0
240,0.4,1.21522,1
240,3.4,1.66269,2
240,0.2,0.0552694,3
240,3.15,3.91035,4
240,1.15,0.487745,5
240,0.55,0.797869,6
240,1.85,0.692453,7
240,5.05,4.21591,8
240,2.9,3.34147,9
240,2.1,2.86412,10
240,0.75,1.77787,11
240,3.85,3.29482,12
240,0.6,1.19548,13
240,1.45,1.50252,14
240,0.4,0.727351,15
240,1.4,1.15015,16
240,0.25,0.621733,17
240,7.5,2.53001,18
240,1.45,1.58238,19
240,1.25,2.0349,20
240,2.1,1.80755,21
240,5.75,4.86035,22
240,0.95,0.73931,23
240,2.4,0.0,24
240,1.4,2.15361,25
240,2.95,4.35825,26
240,1.25,0.828109,27
240,4.8,3.45881,28
240,0.35,0.0,29
240,1.05,1.11782,30
240,1.2,0.0,31
240,0.7,0.0,32
240,0.25,0.390282,33
240,3.2,2.62372,34
240,0.65,0.0,35
240,0.6,0.974109,36
673,3.1,2.96395,0
673,1.55,2.31711,1
673,2.35,2.40376,2
673,0.45,0.245045,3
673,8.1,7.35212,4
673,1.45,1.45624,5
673,0.75,0.634802,6
673,0.45,1.08648,7
673,5.75,5.37643,8
673,5.1,4.72785,9
673,4.45,3.76247,10
673,2.5,2.36464,11
673,6.5,6.8244,12
673,2.3,2.29112,13
673,5.25,3.77696,14
673,0.95,1.1841,15
673,1.3,1.62356,16
673,0.75,1.05525,17
673,3.3,2.93942,18
673,2.5,2.24611,19
673,4.75,3.45076,20
673,5.05,4.96429,21
673,5.2,3.52276,22
673,0.3,0.911898,23
673,2.05,0.0,24
673,2.65,2.75836,25
673,7.55,6.14594,26
673,1.75,1.26128,27
673,7.05,5.57174,28
673,0.95,0.0,29
673,5.35,4.00658,30
673,1.85,0.0,31
673,2.05,0.0,32
673,0.35,0.792616,33
673,3.55,3.32735,34
673,0.55,0.0,35
673,2.1,1.62351,36
691,5.05,3.57482,0
691,2.0,1.66938,1
691,2.4,2.38029,2
691,0.5,0.247694,3
691,9.3,8.61758,4
691,1.45,1.32142,5
691,2.0,1.03361,6
691,0.45,1.13248,7
691,6.65,6.21746,8
691,5.25,4.21703,9
691,4.0,3.62835,10
691,4.45,2.88034,11
691,4.35,4.28296,12
691,5.5,4.29671,13
691,4.8,3.80365,14
691,1.0,1.24,15
691,2.7,3.36099,16
691,0.7,0.647968,17
691,3.0,3.39611,18
691,2.75,2.1752,19
691,4.7,4.49934,20
691,4.85,4.61916,21
691,8.5,5.3255,22
691,0.5,0.790082,23
691,3.65,0.0,24
691,2.95,2.15854,25
691,6.05,5.9115,26
691,2.0,1.67006,27
691,4.6,4.40821,28
691,3.25,0.0,29
691,5.45,4.79984,30
691,3.45,0.0,31
691,1.4,0.0,32
691,0.55,0.588366,33
691,4.6,3.64067,34
691,0.6,0.0,35
691,2.5,1.58641,36
613,4.55,3.47283,0
613,0.5,0.586598,1
613,2.2,2.90847,2
613,0.4,0.355348,3
613,7.55,6.85197,4
613,1.2,0.914995,5
613,0.75,1.13256,6
613,2.95,2.20853,7
613,5.95,4.80405,8
613,2.7,2.56357,9
613,2.2,2.57629,10
613,2.4,2.72516,11
613,7.6,4.22636,12
613,1.6,3.02988,13
613,3.0,2.66022,14
613,2.8,2.96691,15
613,6.35,5.09517,16
613,0.05,0.0,17
613,2.85,3.66055,18
613,2.05,2.23145,19
613,3.3,3.07615,20
613,4.4,3.56393,21
613,6.35,4.02027,22
613,1.35,1.42788,23
613,2.0,0.0,24
613,0.95,1.28987,25
613,4.8,4.08754,26
613,1.2,1.81441,27
613,6.6,4.51393,28
613,0.4,0.0,29
613,2.8,2.87236,30
613,4.95,0.0,31
613,1.5,0.0,32
613,0.95,1.51221,33
613,2.7,2.39394,34
613,1.2,0.0,35
613,1.2,1.77831,36
713,2.25,2.38806,0
713,0.45,1.18254,1
713,5.25,4.31755,2
713,0.75,0.123773,3
713,5.95,5.70574,4
713,1.4,1.72655,5
713,0.65,0.977982,6
713,2.3,2.96878,7
713,7.05,6.39296,8
713,3.85,3.60174,9
713,3.05,2.48564,10
713,2.1,1.63604,11
713,9.4,7.4391,12
713,1.15,1.20411,13
713,1.9,1.97124,14
713,0.9,1.30956,15
713,1.45,1.90096,16
713,0.15,0.308879,17
713,6.0,6.74065,18
713,2.15,2.43221,19
713,3.35,2.94056,20
713,5.05,5.69525,21
713,5.3,3.8766,22
713,2.0,1.8654,23
713,2.4,0.0,24
713,1.7,1.69387,25
713,3.95,3.25453,26
713,0.95,0.863515,27
713,7.65,5.86551,28
713,0.75,0.0,29
713,2.5,1.54367,30
713,2.1,0.0,31
713,1.7,0.0,32
713,0.65,0.714998,33
713,2.55,2.41781,34
713,0.65,0.0,35
713,1.65,1.67367,36
200,4.35,3.59924,0
200,2.55,2.6137,1
200,2.0,1.97406,2
200,0.3,0.0945717,3
200,6.65,6.92615,4
200,1.0,1.19611,5
200,0.9,1.18076,6
200,1.8,1.29848,7
200,8.0,6.45379,8
200,5.0,4.35149,9
200,3.3,2.90074,10
200,3.9,2.6523,11
200,2.65,4.04199,12
200,4.45,3.93612,13
200,3.25,3.22119,14
200,2.85,1.97235,15
200,3.05,2.68691,16
200,1.0,1.22055,17
200,2.4,2.80248,18
200,2.0,2.17568,19
200,3.7,3.54524,20
200,4.6,4.89624,21
200,8.25,7.38755,22
200,0.75,1.11245,23
200,3.15,0.0,24
200,2.55,2.43721,25
200,3.95,3.45382,26
200,2.9,1.85649,27
200,2.65,3.44695,28
200,1.65,0.0,29
200,3.7,3.3375,30
200,3.65,0.0,31
200,1.4,0.0,32
200,0.4,0.489753,33
200,3.65,2.76511,34
200,1.5,0.0,35
200,1.65,1.51643,36
250,3.5,4.03328,0
250,2.0,3.05673,1
250,4.25,3.70227,2
250,0.55,0.255622,3
250,10.35,8.4029,4
250,1.65,1.51547,5
250,0.85,1.49801,6
250,3.0,2.33701,7
250,8.45,6.68626,8
250,5.75,5.514,9
250,4.5,4.21233,10
250,5.45,3.20923,11
250,10.2,4.95839,12
250,3.15,4.53066,13
250,5.05,4.11479,14
250,1.7,2.87107,15
250,3.6,4.05197,16
250,0.7,1.87373,17
250,5.0,5.79695,18
250,2.05,2.1812,19
250,4.7,4.40247,20
250,5.95,4.74695,21
250,4.7,6.91499,22
250,1.75,1.54601,23
250,3.55,0.0,24
250,3.3,3.20599,25
250,8.9,6.64887,26
250,3.2,1.72915,27
250,6.5,4.74896,28
250,1.55,0.0,29
250,4.7,4.33153,30
250,3.2,0.0,31
250,1.75,0.0,32
250,0.45,0.626433,33
250,4.8,4.38557,34
250,2.0,0.0,35
250,1.6,1.4465,36
478,3.85,2.12708,0
478,1.7,1.93046,1
478,3.65,2.62697,2
478,0.7,0.331937,3
478,10.7,7.3275,4
478,2.35,1.19002,5
478,0.5,0.675634,6
478,3.9,1.22354,7
478,7.5,5.10471,8
478,4.9,3.60469,9
478,4.7,3.29158,10
478,4.0,2.24998,11
478,9.15,4.79116,12
478,3.75,2.95332,13
478,5.2,4.62862,14
478,3.55,1.99387,15
478,5.2,1.86489,16
478,0.7,0.892396,17
478,5.55,4.00008,18
478,2.65,1.74129,19
478,7.2,4.05985,20
478,8.3,4.43623,21
478,3.65,4.91174,22
478,1.25,0.861159,23
478,2.9,0.0,24
478,3.5,1.99554,25
478,5.55,5.44859,26
478,2.7,1.30747,27
478,6.05,4.43123,28
478,1.75,0.0,29
478,6.75,4.9741,30
478,4.2,0.0,31
478,2.2,0.0,32
478,0.7,0.647464,33
478,5.0,3.59408,34
478,1.15,0.0,35
478,2.05,1.40278,36
725,2.25,2.92118,0
725,2.3,3.10479,1
725,3.7,3.67607,2
725,0.5,0.25447,3
725,8.8,6.99787,4
725,2.55,2.09603,5
725,1.25,0.868413,6
725,1.65,2.21423,7
725,8.05,6.5026,8
725,7.1,5.28499,9
725,3.4,3.52029,10
725,1.8,2.42241,11
725,8.1,7.54215,12
725,2.6,2.07983,13
725,3.4,3.48575,14
725,1.65,1.35672,15
725,1.55,1.84994,16
725,1.1,1.56158,17
725,4.65,5.28893,18
725,3.0,2.56206,19
725,3.6,3.77583,20
725,7.9,7.01562,21
725,3.55,4.37961,22
725,1.15,1.45917,23
725,2.45,0.0,24
725,3.25,3.01306,25
725,5.25,5.65944,26
725,1.4,1.30268,27
725,7.6,5.84879,28
725,1.2,0.0,29
725,4.1,3.42945,30
725,2.1,0.0,31
725,1.9,0.0,32
725,1.0,0.878662,33
725,3.3,3.3048,34
725,0.85,0.0,35
725,1.85,1.6188,36
144,2.35,2.10767,0
144,1.3,2.14311,1
144,4.7,2.52783,2
144,0.3,0.37247,3
144,11.85,5.68541,4
144,2.2,0.982235,5
144,0.55,0.55965,6
144,1.15,1.77537,7
144,4.75,4.14506,8
144,4.7,4.70293,9
144,3.95,3.32634,10
144,2.8,2.31287,11
144,5.95,6.57687,12
144,2.45,1.25232,13
144,4.6,2.85972,14
144,2.55,1.55806,15
144,1.1,1.11555,16
144,0.7,1.07295,17
144,4.7,3.23419,18
144,1.8,1.43354,19
144,7.05,2.31551,20
144,5.35,3.39635,21
144,3.8,2.8219,22
144,0.35,1.19624,23
144,2.0,0.0,24
144,2.55,2.70397,25
144,5.75,5.25245,26
144,1.3,1.04434,27
144,5.6,4.5924,28
144,0.95,0.0,29
144,6.45,2.95673,30
144,1.25,0.0,31
144,1.65,0.0,32
144,1.0,0.532864,33
144,5.2,2.96631,34
144,0.55,0.0,35
144,1.55,1.02966,36
342,4.8,3.83537,0
342,4.2,4.12922,1
342,3.05,3.86669,2
342,0.45,0.0,3
342,8.85,8.94962,4
342,2.2,1.91943,5
342,1.1,1.2121,6
342,1.95,1.77433,7
342,6.85,6.63201,8
342,7.4,6.8696,9
342,4.65,4.89522,10
342,3.15,3.0736,11
342,10.6,5.49662,12
342,1.8,3.36984,13
342,5.5,4.66043,14
342,1.75,1.99159,15
342,3.5,2.75986,16
342,3.3,2.83316,17
342,4.8,5.58034,18
342,2.6,2.39754,19
342,5.55,5.08051,20
342,9.35,6.04043,21
342,7.0,4.88739,22
342,1.35,1.4851,23
342,2.4,0.0,24
342,5.2,4.3567,25
342,6.25,7.7969,26
342,1.65,1.77666,27
342,7.1,4.69621,28
342,0.65,0.0,29
342,5.35,5.04609,30
342,2.95,0.0,31
342,1.9,0.0,32
342,0.5,1.20864,33
342,4.6,4.628,34
342,0.85,0.0,35
342,1.35,1.46156,36
657,1.45,0.8697,0
657,0.2,0.369072,1
657,1.3,0.850401,2
657,0.4,0.277659,3
